Date,Location,WindGustSpeed,Humidity3pm
5/4/12,WaggaWagga,17,47
6/4/12,WaggaWagga,48,40
7/4/12,WaggaWagga,52,31
8/4/12,WaggaWagga,33,33
9/4/12,WaggaWagga,50,39
10/4/12,WaggaWagga,44,30
11/4/12,WaggaWagga,19,26
12/4/12,WaggaWagga,22,32
13/4/12,WaggaWagga,17,29
14/4/12,WaggaWagga,17,52
15/4/12,WaggaWagga,19,30
16/4/12,WaggaWagga,NA,30
17/4/12,WaggaWagga,NA,24
18/4/12,WaggaWagga,50,50
19/4/12,WaggaWagga,31,64
20/4/12,WaggaWagga,17,60
21/4/12,WaggaWagga,22,48
22/4/12,WaggaWagga,28,58
23/4/12,WaggaWagga,37,36
24/4/12,WaggaWagga,48,43
25/4/12,WaggaWagga,39,59
26/4/12,WaggaWagga,20,67
27/4/12,WaggaWagga,17,50
28/4/12,WaggaWagga,24,34
29/4/12,WaggaWagga,26,41
30/4/12,WaggaWagga,33,41
1/5/12,WaggaWagga,24,41
2/5/12,WaggaWagga,35,87
3/5/12,WaggaWagga,28,48
4/5/12,WaggaWagga,30,52
5/5/12,WaggaWagga,31,46
6/5/12,WaggaWagga,17,60
7/5/12,WaggaWagga,15,49
8/5/12,WaggaWagga,26,29
9/5/12,WaggaWagga,22,29
10/5/12,WaggaWagga,15,38
11/5/12,WaggaWagga,35,43
12/5/12,WaggaWagga,37,47
13/5/12,WaggaWagga,54,45
14/5/12,WaggaWagga,31,36
15/5/12,WaggaWagga,28,35
16/5/12,WaggaWagga,22,43
17/5/12,WaggaWagga,17,38
18/5/12,WaggaWagga,17,39
19/5/12,WaggaWagga,20,35
20/5/12,WaggaWagga,20,36
21/5/12,WaggaWagga,31,39
22/5/12,WaggaWagga,17,43
23/5/12,WaggaWagga,35,21
24/5/12,WaggaWagga,30,92
25/5/12,WaggaWagga,46,86
26/5/12,WaggaWagga,28,83
27/5/12,WaggaWagga,28,59
28/5/12,WaggaWagga,17,53
29/5/12,WaggaWagga,19,43
30/5/12,WaggaWagga,20,45
31/5/12,WaggaWagga,28,47
1/6/12,WaggaWagga,19,52
2/6/12,WaggaWagga,17,74
3/6/12,WaggaWagga,19,77
4/6/12,WaggaWagga,39,63
5/6/12,WaggaWagga,35,51
6/6/12,WaggaWagga,17,41
7/6/12,WaggaWagga,24,40
8/6/12,WaggaWagga,15,53
9/6/12,WaggaWagga,15,44
10/6/12,WaggaWagga,20,42
11/6/12,WaggaWagga,22,43
12/6/12,WaggaWagga,22,61
13/6/12,WaggaWagga,26,51
14/6/12,WaggaWagga,33,50
15/6/12,WaggaWagga,26,52
16/6/12,WaggaWagga,15,89
17/6/12,WaggaWagga,35,74
18/6/12,WaggaWagga,28,61
19/6/12,WaggaWagga,37,53
20/6/12,WaggaWagga,22,54
21/6/12,WaggaWagga,39,49
22/6/12,WaggaWagga,44,83
23/6/12,WaggaWagga,26,66
24/6/12,WaggaWagga,33,69
25/6/12,WaggaWagga,28,80
26/6/12,WaggaWagga,22,60
27/6/12,WaggaWagga,30,50
28/6/12,WaggaWagga,26,55
29/6/12,WaggaWagga,50,48
30/6/12,WaggaWagga,41,75
1/7/12,WaggaWagga,39,62
2/7/12,WaggaWagga,33,76
3/7/12,WaggaWagga,28,66
4/7/12,WaggaWagga,17,64
5/7/12,WaggaWagga,17,44
6/7/12,WaggaWagga,17,45
7/7/12,WaggaWagga,15,41
8/7/12,WaggaWagga,26,44
9/7/12,WaggaWagga,30,50
10/7/12,WaggaWagga,39,92
11/7/12,WaggaWagga,31,58
12/7/12,WaggaWagga,30,81
13/7/12,WaggaWagga,41,62
14/7/12,WaggaWagga,59,68
15/7/12,WaggaWagga,39,59
16/7/12,WaggaWagga,17,75
17/7/12,WaggaWagga,19,67
18/7/12,WaggaWagga,31,45
19/7/12,WaggaWagga,30,42
20/7/12,WaggaWagga,33,60
21/7/12,WaggaWagga,28,45
22/7/12,WaggaWagga,22,46
23/7/12,WaggaWagga,19,45
24/7/12,WaggaWagga,22,49
25/7/12,WaggaWagga,31,56
26/7/12,WaggaWagga,39,57
27/7/12,WaggaWagga,22,83
28/7/12,WaggaWagga,30,68
29/7/12,WaggaWagga,31,57
30/7/12,WaggaWagga,39,42
31/7/12,WaggaWagga,22,44
1/8/12,WaggaWagga,30,48
2/8/12,WaggaWagga,19,52
3/8/12,WaggaWagga,28,40
4/8/12,WaggaWagga,37,50
5/8/12,WaggaWagga,43,50
6/8/12,WaggaWagga,41,52
7/8/12,WaggaWagga,NA,46
8/8/12,WaggaWagga,NA,37
9/8/12,WaggaWagga,NA,48
10/8/12,WaggaWagga,44,45
11/8/12,WaggaWagga,35,45
12/8/12,WaggaWagga,19,40
13/8/12,WaggaWagga,33,42
14/8/12,WaggaWagga,30,45
15/8/12,WaggaWagga,35,50
16/8/12,WaggaWagga,41,54
17/8/12,WaggaWagga,63,61
18/8/12,WaggaWagga,43,66
19/8/12,WaggaWagga,28,57
20/8/12,WaggaWagga,19,47
21/8/12,WaggaWagga,33,37
22/8/12,WaggaWagga,48,41
23/8/12,WaggaWagga,54,78
24/8/12,WaggaWagga,63,70
25/8/12,WaggaWagga,22,59
26/8/12,WaggaWagga,35,43
27/8/12,WaggaWagga,15,45
28/8/12,WaggaWagga,22,51
29/8/12,WaggaWagga,37,55
30/8/12,WaggaWagga,59,34
31/8/12,WaggaWagga,48,54
1/9/12,WaggaWagga,24,34
2/9/12,WaggaWagga,24,38
3/9/12,WaggaWagga,24,35
4/9/12,WaggaWagga,28,21
5/9/12,WaggaWagga,78,26
6/9/12,WaggaWagga,39,42
7/9/12,WaggaWagga,70,41
8/9/12,WaggaWagga,50,59
9/9/12,WaggaWagga,30,51
10/9/12,WaggaWagga,22,44
11/9/12,WaggaWagga,26,29
12/9/12,WaggaWagga,31,25
13/9/12,WaggaWagga,59,40
14/9/12,WaggaWagga,35,52
15/9/12,WaggaWagga,17,42
16/9/12,WaggaWagga,31,48
17/9/12,WaggaWagga,26,38
18/9/12,WaggaWagga,37,50
19/9/12,WaggaWagga,20,46
20/9/12,WaggaWagga,33,37
21/9/12,WaggaWagga,35,55
22/9/12,WaggaWagga,28,31
23/9/12,WaggaWagga,52,34
24/9/12,WaggaWagga,44,34
25/9/12,WaggaWagga,19,33
26/9/12,WaggaWagga,31,29
27/9/12,WaggaWagga,48,36
28/9/12,WaggaWagga,72,74
29/9/12,WaggaWagga,54,25
30/9/12,WaggaWagga,35,41
1/10/12,WaggaWagga,39,24
2/10/12,WaggaWagga,22,28
3/10/12,WaggaWagga,28,19
4/10/12,WaggaWagga,54,15
5/10/12,WaggaWagga,35,19
6/10/12,WaggaWagga,72,77
7/10/12,WaggaWagga,41,40
8/10/12,WaggaWagga,31,42
9/10/12,WaggaWagga,24,35
10/10/12,WaggaWagga,35,33
11/10/12,WaggaWagga,28,85
12/10/12,WaggaWagga,48,34
13/10/12,WaggaWagga,35,40
14/10/12,WaggaWagga,26,32
15/10/12,WaggaWagga,31,21
16/10/12,WaggaWagga,30,39
17/10/12,WaggaWagga,31,31
18/10/12,WaggaWagga,26,29
19/10/12,WaggaWagga,28,22
20/10/12,WaggaWagga,43,20
21/10/12,WaggaWagga,54,18
22/10/12,WaggaWagga,46,20
23/10/12,WaggaWagga,37,28
24/10/12,WaggaWagga,26,16
25/10/12,WaggaWagga,52,24
26/10/12,WaggaWagga,50,23
27/10/12,WaggaWagga,37,19
28/10/12,WaggaWagga,28,27
29/10/12,WaggaWagga,30,20
30/10/12,WaggaWagga,28,21
31/10/12,WaggaWagga,35,16
1/11/12,WaggaWagga,59,33
2/11/12,WaggaWagga,33,21
3/11/12,WaggaWagga,41,34
4/11/12,WaggaWagga,33,23
5/11/12,WaggaWagga,37,20
6/11/12,WaggaWagga,50,28
7/11/12,WaggaWagga,33,95
8/11/12,WaggaWagga,37,33
9/11/12,WaggaWagga,56,25
10/11/12,WaggaWagga,28,26
11/11/12,WaggaWagga,35,16
12/11/12,WaggaWagga,39,21
13/11/12,WaggaWagga,35,15
14/11/12,WaggaWagga,31,21
15/11/12,WaggaWagga,41,13
16/11/12,WaggaWagga,48,20
17/11/12,WaggaWagga,30,25
18/11/12,WaggaWagga,54,19
19/11/12,WaggaWagga,39,27
20/11/12,WaggaWagga,41,24
21/11/12,WaggaWagga,59,14
22/11/12,WaggaWagga,35,25
23/11/12,WaggaWagga,39,21
24/11/12,WaggaWagga,30,22
25/11/12,WaggaWagga,39,15
26/11/12,WaggaWagga,48,13
27/11/12,WaggaWagga,70,85
28/11/12,WaggaWagga,39,40
29/11/12,WaggaWagga,35,28
30/11/12,WaggaWagga,39,29
1/1/13,WaggaWagga,56,6
2/1/13,WaggaWagga,39,3
3/1/13,WaggaWagga,33,18
4/1/13,WaggaWagga,39,12
5/1/13,WaggaWagga,61,14
6/1/13,WaggaWagga,50,14
7/1/13,WaggaWagga,69,14
8/1/13,WaggaWagga,78,11
9/1/13,WaggaWagga,56,19
10/1/13,WaggaWagga,33,17
11/1/13,WaggaWagga,37,11
12/1/13,WaggaWagga,41,15
13/1/13,WaggaWagga,61,22
14/1/13,WaggaWagga,41,13
15/1/13,WaggaWagga,35,20
16/1/13,WaggaWagga,35,10
17/1/13,WaggaWagga,35,8
18/1/13,WaggaWagga,78,10
19/1/13,WaggaWagga,31,19
20/1/13,WaggaWagga,41,33
21/1/13,WaggaWagga,56,30
22/1/13,WaggaWagga,54,5
23/1/13,WaggaWagga,54,10
24/1/13,WaggaWagga,41,24
25/1/13,WaggaWagga,50,25
26/1/13,WaggaWagga,57,41
27/1/13,WaggaWagga,30,17
28/1/13,WaggaWagga,43,38
29/1/13,WaggaWagga,54,27
30/1/13,WaggaWagga,30,21
31/1/13,WaggaWagga,46,11
1/3/13,WaggaWagga,43,34
2/3/13,WaggaWagga,41,28
3/3/13,WaggaWagga,52,30
4/3/13,WaggaWagga,56,30
5/3/13,WaggaWagga,56,31
6/3/13,WaggaWagga,33,33
7/3/13,WaggaWagga,28,27
8/3/13,WaggaWagga,35,27
9/3/13,WaggaWagga,35,33
10/3/13,WaggaWagga,24,24
11/3/13,WaggaWagga,28,33
12/3/13,WaggaWagga,31,32
13/3/13,WaggaWagga,37,25
14/3/13,WaggaWagga,33,21
15/3/13,WaggaWagga,28,30
16/3/13,WaggaWagga,50,19
17/3/13,WaggaWagga,43,20
18/3/13,WaggaWagga,39,25
19/3/13,WaggaWagga,39,22
20/3/13,WaggaWagga,41,35
21/3/13,WaggaWagga,50,86
22/3/13,WaggaWagga,28,47
23/3/13,WaggaWagga,31,33
24/3/13,WaggaWagga,43,22
25/3/13,WaggaWagga,26,32
26/3/13,WaggaWagga,31,23
27/3/13,WaggaWagga,48,28
28/3/13,WaggaWagga,39,91
29/3/13,WaggaWagga,35,34
30/3/13,WaggaWagga,30,44
31/3/13,WaggaWagga,33,44
1/4/13,WaggaWagga,33,39
2/4/13,WaggaWagga,41,38
3/4/13,WaggaWagga,28,36
4/4/13,WaggaWagga,41,36
5/4/13,WaggaWagga,35,39
6/4/13,WaggaWagga,31,34
7/4/13,WaggaWagga,26,28
8/4/13,WaggaWagga,26,24
9/4/13,WaggaWagga,28,28
10/4/13,WaggaWagga,26,30
11/4/13,WaggaWagga,28,28
12/4/13,WaggaWagga,31,25
13/4/13,WaggaWagga,31,26
14/4/13,WaggaWagga,30,20
15/4/13,WaggaWagga,33,35
16/4/13,WaggaWagga,26,40
17/4/13,WaggaWagga,31,45
18/4/13,WaggaWagga,39,30
19/4/13,WaggaWagga,48,21
20/4/13,WaggaWagga,35,23
21/4/13,WaggaWagga,33,30
22/4/13,WaggaWagga,33,58
23/4/13,WaggaWagga,33,37
24/4/13,WaggaWagga,37,41
25/4/13,WaggaWagga,35,37
26/4/13,WaggaWagga,30,43
27/4/13,WaggaWagga,20,36
28/4/13,WaggaWagga,37,14
29/4/13,WaggaWagga,26,47
30/4/13,WaggaWagga,20,54
1/5/13,WaggaWagga,48,37
2/5/13,WaggaWagga,30,24
3/5/13,WaggaWagga,24,25
4/5/13,WaggaWagga,41,25
5/5/13,WaggaWagga,28,29
6/5/13,WaggaWagga,37,26
7/5/13,WaggaWagga,46,33
8/5/13,WaggaWagga,24,53
9/5/13,WaggaWagga,19,33
10/5/13,WaggaWagga,20,27
11/5/13,WaggaWagga,28,25
12/5/13,WaggaWagga,39,31
13/5/13,WaggaWagga,44,92
14/5/13,WaggaWagga,24,76
15/5/13,WaggaWagga,35,71
16/5/13,WaggaWagga,57,60
17/5/13,WaggaWagga,31,67
18/5/13,WaggaWagga,31,60
19/5/13,WaggaWagga,31,51
20/5/13,WaggaWagga,22,60
21/5/13,WaggaWagga,28,44
22/5/13,WaggaWagga,24,81
23/5/13,WaggaWagga,30,42
24/5/13,WaggaWagga,22,36
25/5/13,WaggaWagga,31,48
26/5/13,WaggaWagga,33,52
27/5/13,WaggaWagga,28,42
28/5/13,WaggaWagga,28,45
29/5/13,WaggaWagga,24,51
30/5/13,WaggaWagga,24,88
31/5/13,WaggaWagga,26,76
1/6/13,WaggaWagga,33,97
2/6/13,WaggaWagga,50,43
3/6/13,WaggaWagga,30,61
4/6/13,WaggaWagga,20,64
5/6/13,WaggaWagga,22,69
6/6/13,WaggaWagga,33,61
7/6/13,WaggaWagga,35,74
8/6/13,WaggaWagga,20,56
9/6/13,WaggaWagga,20,55
10/6/13,WaggaWagga,19,65
11/6/13,WaggaWagga,24,71
12/6/13,WaggaWagga,35,90
13/6/13,WaggaWagga,35,86
14/6/13,WaggaWagga,26,76
15/6/13,WaggaWagga,37,47
16/6/13,WaggaWagga,26,46
17/6/13,WaggaWagga,26,60
18/6/13,WaggaWagga,22,77
19/6/13,WaggaWagga,17,60
20/6/13,WaggaWagga,17,54
21/6/13,WaggaWagga,20,54
22/6/13,WaggaWagga,26,46
23/6/13,WaggaWagga,17,50
24/6/13,WaggaWagga,24,90
25/6/13,WaggaWagga,41,37
26/6/13,WaggaWagga,17,44
27/6/13,WaggaWagga,19,57
28/6/13,WaggaWagga,20,65
29/6/13,WaggaWagga,17,71
30/6/13,WaggaWagga,24,61
1/7/13,WaggaWagga,17,91
2/7/13,WaggaWagga,31,68
3/7/13,WaggaWagga,20,49
4/7/13,WaggaWagga,35,55
5/7/13,WaggaWagga,57,47
6/7/13,WaggaWagga,37,72
7/7/13,WaggaWagga,19,67
8/7/13,WaggaWagga,26,59
9/7/13,WaggaWagga,22,48
10/7/13,WaggaWagga,26,51
11/7/13,WaggaWagga,20,57
12/7/13,WaggaWagga,20,71
13/7/13,WaggaWagga,20,62
14/7/13,WaggaWagga,31,86
15/7/13,WaggaWagga,24,87
16/7/13,WaggaWagga,19,80
17/7/13,WaggaWagga,37,71
18/7/13,WaggaWagga,59,71
19/7/13,WaggaWagga,56,62
20/7/13,WaggaWagga,63,72
21/7/13,WaggaWagga,30,57
22/7/13,WaggaWagga,39,55
23/7/13,WaggaWagga,31,72
24/7/13,WaggaWagga,15,68
25/7/13,WaggaWagga,17,58
26/7/13,WaggaWagga,17,55
27/7/13,WaggaWagga,26,53
28/7/13,WaggaWagga,44,54
29/7/13,WaggaWagga,46,81
30/7/13,WaggaWagga,28,58
31/7/13,WaggaWagga,19,60
1/8/13,WaggaWagga,20,49
2/8/13,WaggaWagga,37,47
3/8/13,WaggaWagga,26,66
4/8/13,WaggaWagga,37,55
5/8/13,WaggaWagga,30,77
6/8/13,WaggaWagga,37,79
7/8/13,WaggaWagga,39,76
8/8/13,WaggaWagga,54,56
9/8/13,WaggaWagga,22,66
10/8/13,WaggaWagga,26,59
11/8/13,WaggaWagga,19,49
12/8/13,WaggaWagga,70,47
13/8/13,WaggaWagga,31,55
14/8/13,WaggaWagga,61,38
15/8/13,WaggaWagga,26,55
16/8/13,WaggaWagga,50,37
17/8/13,WaggaWagga,35,56
18/8/13,WaggaWagga,44,41
19/8/13,WaggaWagga,56,67
20/8/13,WaggaWagga,33,64
21/8/13,WaggaWagga,30,65
22/8/13,WaggaWagga,41,75
23/8/13,WaggaWagga,48,85
24/8/13,WaggaWagga,30,79
25/8/13,WaggaWagga,30,53
26/8/13,WaggaWagga,48,55
27/8/13,WaggaWagga,15,53
28/8/13,WaggaWagga,39,51
29/8/13,WaggaWagga,50,52
30/8/13,WaggaWagga,28,56
31/8/13,WaggaWagga,17,46
1/9/13,WaggaWagga,24,48
2/9/13,WaggaWagga,19,50
3/9/13,WaggaWagga,20,44
4/9/13,WaggaWagga,30,56
5/9/13,WaggaWagga,22,51
6/9/13,WaggaWagga,17,63
7/9/13,WaggaWagga,31,51
8/9/13,WaggaWagga,22,41
9/9/13,WaggaWagga,54,40
10/9/13,WaggaWagga,43,59
11/9/13,WaggaWagga,39,51
12/9/13,WaggaWagga,35,50
13/9/13,WaggaWagga,52,52
14/9/13,WaggaWagga,43,52
15/9/13,WaggaWagga,22,40
16/9/13,WaggaWagga,33,96
17/9/13,WaggaWagga,50,67
18/9/13,WaggaWagga,52,56
19/9/13,WaggaWagga,35,47
20/9/13,WaggaWagga,48,65
21/9/13,WaggaWagga,30,45
22/9/13,WaggaWagga,33,45
23/9/13,WaggaWagga,57,49
24/9/13,WaggaWagga,44,45
25/9/13,WaggaWagga,26,38
26/9/13,WaggaWagga,74,35
27/9/13,WaggaWagga,20,36
28/9/13,WaggaWagga,54,43
29/9/13,WaggaWagga,22,40
30/9/13,WaggaWagga,52,24
1/10/13,WaggaWagga,67,55
2/10/13,WaggaWagga,61,31
3/10/13,WaggaWagga,50,41
4/10/13,WaggaWagga,19,41
5/10/13,WaggaWagga,28,41
6/10/13,WaggaWagga,43,34
7/10/13,WaggaWagga,33,38
8/10/13,WaggaWagga,30,34
9/10/13,WaggaWagga,37,23
10/10/13,WaggaWagga,56,18
11/10/13,WaggaWagga,52,35
12/10/13,WaggaWagga,22,26
13/10/13,WaggaWagga,70,26
14/10/13,WaggaWagga,52,38
15/10/13,WaggaWagga,33,28
16/10/13,WaggaWagga,54,7
17/10/13,WaggaWagga,69,26
18/10/13,WaggaWagga,24,11
19/10/13,WaggaWagga,26,20
20/10/13,WaggaWagga,30,13
21/10/13,WaggaWagga,37,21
22/10/13,WaggaWagga,50,66
23/10/13,WaggaWagga,43,59
24/10/13,WaggaWagga,56,22
25/10/13,WaggaWagga,44,23
26/10/13,WaggaWagga,43,21
27/10/13,WaggaWagga,30,21
28/10/13,WaggaWagga,35,25
29/10/13,WaggaWagga,46,30
30/10/13,WaggaWagga,33,23
31/10/13,WaggaWagga,31,12
1/11/13,WaggaWagga,33,17
2/11/13,WaggaWagga,48,8
3/11/13,WaggaWagga,65,19
4/11/13,WaggaWagga,48,17
5/11/13,WaggaWagga,28,13
6/11/13,WaggaWagga,30,10
7/11/13,WaggaWagga,39,13
8/11/13,WaggaWagga,52,34
9/11/13,WaggaWagga,54,21
10/11/13,WaggaWagga,50,36
11/11/13,WaggaWagga,59,45
12/11/13,WaggaWagga,57,31
13/11/13,WaggaWagga,46,28
14/11/13,WaggaWagga,39,36
15/11/13,WaggaWagga,33,21
16/11/13,WaggaWagga,52,55
17/11/13,WaggaWagga,26,10
18/11/13,WaggaWagga,28,24
19/11/13,WaggaWagga,33,16
20/11/13,WaggaWagga,39,10
21/11/13,WaggaWagga,35,25
22/11/13,WaggaWagga,46,21
23/11/13,WaggaWagga,43,22
24/11/13,WaggaWagga,37,24
25/11/13,WaggaWagga,35,19
26/11/13,WaggaWagga,43,15
27/11/13,WaggaWagga,31,14
28/11/13,WaggaWagga,61,9
29/11/13,WaggaWagga,48,14
30/11/13,WaggaWagga,31,16
1/12/13,WaggaWagga,48,18
2/12/13,WaggaWagga,28,18
3/12/13,WaggaWagga,37,10
4/12/13,WaggaWagga,56,35
5/12/13,WaggaWagga,72,36
6/12/13,WaggaWagga,43,25
7/12/13,WaggaWagga,37,23
8/12/13,WaggaWagga,41,14
9/12/13,WaggaWagga,63,7
10/12/13,WaggaWagga,59,22
11/12/13,WaggaWagga,54,22
12/12/13,WaggaWagga,41,13
13/12/13,WaggaWagga,52,15
14/12/13,WaggaWagga,39,17
15/12/13,WaggaWagga,39,20
16/12/13,WaggaWagga,37,19
17/12/13,WaggaWagga,37,21
18/12/13,WaggaWagga,35,14
19/12/13,WaggaWagga,35,14
20/12/13,WaggaWagga,52,10
21/12/13,WaggaWagga,50,8
22/12/13,WaggaWagga,70,10
23/12/13,WaggaWagga,43,91
24/12/13,WaggaWagga,28,25
25/12/13,WaggaWagga,35,45
26/12/13,WaggaWagga,48,21
27/12/13,WaggaWagga,37,17
28/12/13,WaggaWagga,39,12
29/12/13,WaggaWagga,44,1
30/12/13,WaggaWagga,41,13
31/12/13,WaggaWagga,52,4
1/1/14,WaggaWagga,61,18
2/1/14,WaggaWagga,48,46
3/1/14,WaggaWagga,52,24
4/1/14,WaggaWagga,54,17
5/1/14,WaggaWagga,52,13
6/1/14,WaggaWagga,57,17
7/1/14,WaggaWagga,56,17
8/1/14,WaggaWagga,63,25
9/1/14,WaggaWagga,63,36
10/1/14,WaggaWagga,33,29
11/1/14,WaggaWagga,37,19
12/1/14,WaggaWagga,46,12
13/1/14,WaggaWagga,43,16
14/1/14,WaggaWagga,35,16
15/1/14,WaggaWagga,31,13
16/1/14,WaggaWagga,48,9
17/1/14,WaggaWagga,43,7
18/1/14,WaggaWagga,70,9
19/1/14,WaggaWagga,39,18
20/1/14,WaggaWagga,43,21
21/1/14,WaggaWagga,43,17
22/1/14,WaggaWagga,44,25
23/1/14,WaggaWagga,50,19
24/1/14,WaggaWagga,46,89
25/1/14,WaggaWagga,48,21
26/1/14,WaggaWagga,43,25
27/1/14,WaggaWagga,48,22
28/1/14,WaggaWagga,31,21
29/1/14,WaggaWagga,43,14
30/1/14,WaggaWagga,39,13
31/1/14,WaggaWagga,35,10
1/2/14,WaggaWagga,33,10
2/2/14,WaggaWagga,41,7
3/2/14,WaggaWagga,57,13
4/2/14,WaggaWagga,61,32
5/2/14,WaggaWagga,52,24
6/2/14,WaggaWagga,56,22
7/2/14,WaggaWagga,28,12
8/2/14,WaggaWagga,35,8
9/2/14,WaggaWagga,46,5
10/2/14,WaggaWagga,37,10
11/2/14,WaggaWagga,41,14
12/2/14,WaggaWagga,37,18
13/2/14,WaggaWagga,33,30
14/2/14,WaggaWagga,31,32
15/2/14,WaggaWagga,46,93
16/2/14,WaggaWagga,52,38
17/2/14,WaggaWagga,28,29
18/2/14,WaggaWagga,33,25
19/2/14,WaggaWagga,57,17
20/2/14,WaggaWagga,46,23
21/2/14,WaggaWagga,39,22
22/2/14,WaggaWagga,30,26
23/2/14,WaggaWagga,31,28
24/2/14,WaggaWagga,31,25
25/2/14,WaggaWagga,46,19
26/2/14,WaggaWagga,NA,87
27/2/14,WaggaWagga,NA,26
28/2/14,WaggaWagga,NA,54
1/3/14,WaggaWagga,35,56
2/3/14,WaggaWagga,30,35
3/3/14,WaggaWagga,41,25
4/3/14,WaggaWagga,33,29
5/3/14,WaggaWagga,37,47
6/3/14,WaggaWagga,39,32
7/3/14,WaggaWagga,33,15
8/3/14,WaggaWagga,59,21
9/3/14,WaggaWagga,44,34
10/3/14,WaggaWagga,31,26
11/3/14,WaggaWagga,26,26
12/3/14,WaggaWagga,43,51
13/3/14,WaggaWagga,30,29
14/3/14,WaggaWagga,43,21
15/3/14,WaggaWagga,78,40
16/3/14,WaggaWagga,48,35
17/3/14,WaggaWagga,52,31
18/3/14,WaggaWagga,37,32
19/3/14,WaggaWagga,31,14
20/3/14,WaggaWagga,39,30
21/3/14,WaggaWagga,54,29
22/3/14,WaggaWagga,39,38
23/3/14,WaggaWagga,33,24
24/3/14,WaggaWagga,39,48
25/3/14,WaggaWagga,46,41
26/3/14,WaggaWagga,22,91
27/3/14,WaggaWagga,30,67
28/3/14,WaggaWagga,39,82
29/3/14,WaggaWagga,28,55
30/3/14,WaggaWagga,44,42
31/3/14,WaggaWagga,22,36
1/4/14,WaggaWagga,17,44
2/4/14,WaggaWagga,19,40
3/4/14,WaggaWagga,20,87
4/4/14,WaggaWagga,28,94
5/4/14,WaggaWagga,17,78
6/4/14,WaggaWagga,26,47
7/4/14,WaggaWagga,41,45
8/4/14,WaggaWagga,31,48
9/4/14,WaggaWagga,20,56
10/4/14,WaggaWagga,24,95
11/4/14,WaggaWagga,39,88
12/4/14,WaggaWagga,26,46
13/4/14,WaggaWagga,31,42
14/4/14,WaggaWagga,28,41
15/4/14,WaggaWagga,19,40
16/4/14,WaggaWagga,26,38
17/4/14,WaggaWagga,22,43
18/4/14,WaggaWagga,41,42
19/4/14,WaggaWagga,30,38
20/4/14,WaggaWagga,28,47
21/4/14,WaggaWagga,22,45
22/4/14,WaggaWagga,20,42
23/4/14,WaggaWagga,44,58
24/4/14,WaggaWagga,30,37
25/4/14,WaggaWagga,35,53
26/4/14,WaggaWagga,30,45
27/4/14,WaggaWagga,28,46
28/4/14,WaggaWagga,39,51
29/4/14,WaggaWagga,54,55
30/4/14,WaggaWagga,33,50
1/5/14,WaggaWagga,24,48
2/5/14,WaggaWagga,28,49
3/5/14,WaggaWagga,37,87
4/5/14,WaggaWagga,43,58
5/5/14,WaggaWagga,28,56
6/5/14,WaggaWagga,31,51
7/5/14,WaggaWagga,26,45
8/5/14,WaggaWagga,35,36
9/5/14,WaggaWagga,28,49
10/5/14,WaggaWagga,19,94
11/5/14,WaggaWagga,30,56
12/5/14,WaggaWagga,24,50
13/5/14,WaggaWagga,28,48
14/5/14,WaggaWagga,19,53
15/5/14,WaggaWagga,19,49
16/5/14,WaggaWagga,22,44
17/5/14,WaggaWagga,19,45
18/5/14,WaggaWagga,19,61
19/5/14,WaggaWagga,19,46
20/5/14,WaggaWagga,17,63
21/5/14,WaggaWagga,17,51
22/5/14,WaggaWagga,30,38
23/5/14,WaggaWagga,43,34
24/5/14,WaggaWagga,17,65
25/5/14,WaggaWagga,28,67
26/5/14,WaggaWagga,26,47
27/5/14,WaggaWagga,91,92
28/5/14,WaggaWagga,28,81
29/5/14,WaggaWagga,17,64
30/5/14,WaggaWagga,30,54
31/5/14,WaggaWagga,39,84
1/6/14,WaggaWagga,35,77
2/6/14,WaggaWagga,26,83
3/6/14,WaggaWagga,31,80
4/6/14,WaggaWagga,20,74
5/6/14,WaggaWagga,24,65
6/6/14,WaggaWagga,24,60
7/6/14,WaggaWagga,22,59
8/6/14,WaggaWagga,15,38
9/6/14,WaggaWagga,19,54
10/6/14,WaggaWagga,19,51
11/6/14,WaggaWagga,22,59
12/6/14,WaggaWagga,20,59
13/6/14,WaggaWagga,26,93
14/6/14,WaggaWagga,20,95
15/6/14,WaggaWagga,35,59
16/6/14,WaggaWagga,24,80
17/6/14,WaggaWagga,30,80
18/6/14,WaggaWagga,19,93
19/6/14,WaggaWagga,26,71
20/6/14,WaggaWagga,20,53
21/6/14,WaggaWagga,20,78
22/6/14,WaggaWagga,17,60
23/6/14,WaggaWagga,54,85
24/6/14,WaggaWagga,70,95
25/6/14,WaggaWagga,56,67
26/6/14,WaggaWagga,39,76
27/6/14,WaggaWagga,39,65
28/6/14,WaggaWagga,43,72
29/6/14,WaggaWagga,43,89
30/6/14,WaggaWagga,31,73
1/7/14,WaggaWagga,28,85
2/7/14,WaggaWagga,19,83
3/7/14,WaggaWagga,17,89
4/7/14,WaggaWagga,26,54
5/7/14,WaggaWagga,31,89
6/7/14,WaggaWagga,31,84
7/7/14,WaggaWagga,20,76
8/7/14,WaggaWagga,31,57
9/7/14,WaggaWagga,37,54
10/7/14,WaggaWagga,41,73
11/7/14,WaggaWagga,28,78
12/7/14,WaggaWagga,41,54
13/7/14,WaggaWagga,24,51
14/7/14,WaggaWagga,24,59
15/7/14,WaggaWagga,33,92
16/7/14,WaggaWagga,30,64
17/7/14,WaggaWagga,70,49
18/7/14,WaggaWagga,54,53
